"Home Team (2023) (901)","Away Team (2023) (901)","Game Time (2023) (901)","Season Type (2023) (901)","Normalized Ranking Delta (Calculated)","Field Goal % Delta (Calculated)","eFG% Delta (Calculated)","Turnover Ratio Delta (Calculated)","PPP Delta (Calculated)","Team (2023) (900)","Field Goal % Home (Calculated)","eFG% Home (Calculated)","Turnover Ratio Home (Calculated)","PPP Home (Calculated)","Team (2023) (904)","Field Goal % Away (Calculated)","eFG % Away (Calculated)","Turnover Ratio Away (Calculated)","PPP Away (Calculated)"
"Sacramento Kings","Brooklyn Nets","Tue, 12 Dec 2023 03:00:00 GMT","Regular Season",-0.22066822371646322,0.021002361048274965,0.025150015094444145,-0.001540435893832473,-0.9760145810143057,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883,"Brooklyn Nets",0.4555905296291228,0.5304502531818804,0.09860675039246468,0.9994003157161376
"Detroit Pistons","Indiana Pacers","Tue, 12 Dec 2023 00:00:00 GMT","Regular Season",0.17850878871600184,-0.04434318424578698,-0.05297640919600999,0.025225773305310256,0.8177082736222048,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325
"Charlotte Hornets","Miami Heat","Tue, 12 Dec 2023 00:00:00 GMT","Regular Season",0.2619655268603597,-0.0051348901928979784,-0.00858051099979662,0.01222933686959432,0.8983149861989655,"Charlotte Hornets",0.4599747651759428,0.5293004345997476,0.10743468173106023,0.9753725483116858,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203
"Milwaukee Bucks","Chicago Bulls","Tue, 12 Dec 2023 01:00:00 GMT","Regular Season",0.10334574201149116,0.01764333437426352,0.03365227260635406,0.001760450023255089,0.0478461945906849,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015
"Houston Rockets","San Antonio Spurs","Tue, 12 Dec 2023 01:00:00 GMT","Regular Season",0.044440619158187866,-0.00316851360505388,-0.0029140834517922265,-0.01663935927727725,0.024655702718815786,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635,"San Antonio Spurs",0.4623453469607316,0.5320064550833782,0.11224585402417314,0.9830794032250477
"Philadelphia 76ers","Washington Wizards","Tue, 12 Dec 2023 00:00:00 GMT","Regular Season",-0.19500142745362914,-0.005842601278039095,-0.0059145913533301675,-0.015150850740572722,-0.9165456422467377,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588
"Oklahoma City Thunder","Utah Jazz","Tue, 12 Dec 2023 01:00:00 GMT","Regular Season",-0.127482798115101,0.03167036286461011,0.03417984675949359,-0.025819228058972243,-0.8908372356905012,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306
"New York Knicks","Toronto Raptors","Tue, 12 Dec 2023 00:30:00 GMT","Regular Season",-0.20056122653930797,-0.005275594579821075,0.005223213560020867,-0.0036535577040057304,-0.8396117905930043,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246,"Toronto Raptors",0.4711799891245242,0.5352093529091898,0.10414301929625426,0.9974363082839288
"Orlando Magic","Cleveland Cavaliers","Tue, 12 Dec 2023 00:00:00 GMT","Regular Season",0.03929225621092691,-0.0031370572141780073,-0.015042871345910536,0.00942056728216134,-0.054280417747692614,"Orlando Magic",0.47671744754239725,0.541966082207531,0.11135241855873643,0.06681777821405784,"Cleveland Cavaliers",0.47985450475657526,0.5570089535534415,0.10193185127657509,0.12109819596175045
"Dallas Mavericks","Los Angeles Lakers","Wed, 13 Dec 2023 00:30:00 GMT","Regular Season",0.10444060944369349,-0.017857021023430453,-0.00397839459424798,-0.007054969847623105,0.05839227340998601,"Dallas Mavericks",0.4810281517747858,0.5624235006119951,0.0945804362320221,0.12856755859272595,"Los Angeles Lakers",0.49888517279821626,0.5664018952062431,0.1016354060796452,0.07017528518273994
"Chicago Bulls","Denver Nuggets","Wed, 13 Dec 2023 01:00:00 GMT","Regular Season",0.014267960344706565,-0.0261284691007011,-0.027824659937711993,0.0011802925279220527,-0.11228524134291552,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454
"Los Angeles Clippers","Sacramento Kings","Wed, 13 Dec 2023 03:30:00 GMT","Regular Season",0.09757150857093344,0.012011498742973692,0.005879754233523493,0.0012670188347011224,0.034074693917052847,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883
"Phoenix Suns","Golden State Warriors","Wed, 13 Dec 2023 03:00:00 GMT","Regular Season",0.09932880045096104,0.01654767535542978,0.008172040818533732,0.005369661622698821,0.023506625773752943,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938
"Boston Celtics","Cleveland Cavaliers","Wed, 13 Dec 2023 00:30:00 GMT","Regular Season",0.12310554919784156,0.00703029783942255,0.021209002098262153,-0.012923085261740297,-0.0016211099205645646,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588,"Cleveland Cavaliers",0.47985450475657526,0.5570089535534415,0.10193185127657509,0.12109819596175045
"Houston Rockets","Memphis Grizzlies","Thu, 14 Dec 2023 01:00:00 GMT","Regular Season",0.0818364867712642,0.024183748984999975,0.02003289721941448,-0.020056633910975355,0.059810336889231985,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635,"Memphis Grizzlies",0.43499308437067774,0.5090594744121715,0.11566312865787125,0.9479247690546315
"San Antonio Spurs","Los Angeles Lakers","Thu, 14 Dec 2023 01:00:00 GMT","Regular Season",0.2571171368054068,-0.03653982583748466,-0.034395440122864884,0.010610447944527937,0.9129041180423078,"San Antonio Spurs",0.4623453469607316,0.5320064550833782,0.11224585402417314,0.9830794032250477,"Los Angeles Lakers",0.49888517279821626,0.5664018952062431,0.1016354060796452,0.07017528518273994
"Detroit Pistons","Philadelphia 76ers","Thu, 14 Dec 2023 00:00:00 GMT","Regular Season",0.2217863450360461,-0.0013691510730815537,-0.00646668906810588,0.028009093910381463,0.8937900663936469,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106
"Phoenix Suns","Brooklyn Nets","Thu, 14 Dec 2023 02:00:00 GMT","Regular Season",-0.23559168446609335,0.03740111697996684,0.03474867078810395,0.012922434363927024,-0.9658521564506658,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188,"Brooklyn Nets",0.4555905296291228,0.5304502531818804,0.09860675039246468,0.9994003157161376
"Milwaukee Bucks","Indiana Pacers","Thu, 14 Dec 2023 01:00:00 GMT","Regular Season",0.02680242662060428,-0.01984148180365275,-0.01091656996390189,0.0039269179419212374,-0.08652881399815933,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325
"Miami Heat","Charlotte Hornets","Thu, 14 Dec 2023 00:30:00 GMT","Regular Season",-0.1864509083069248,0.0051348901928979784,0.00858051099979662,-0.01222933686959432,-0.8983149861989655,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203,"Charlotte Hornets",0.4599747651759428,0.5293004345997476,0.10743468173106023,0.9753725483116858
"Toronto Raptors","Atlanta Hawks","Thu, 14 Dec 2023 00:30:00 GMT","Regular Season",0.3137735318111041,0.006033065946239813,-0.0037285835778309018,0.005674542363058727,0.9851972327139678,"Toronto Raptors",0.4711799891245242,0.5352093529091898,0.10414301929625426,0.9974363082839288,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087
"Utah Jazz","New York Knicks","Thu, 14 Dec 2023 02:00:00 GMT","Regular Season",0.2490787360032225,0.0011964058894306517,-0.0014283607983383018,0.0169775366859225,0.849576972804406,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246
"Washington Wizards","New Orleans Pelicans","Thu, 14 Dec 2023 00:00:00 GMT","Regular Season",0.28282146779619,-0.016080456204343896,-0.019739270027228972,0.006074726787573051,0.9361763077899267,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588,"New Orleans Pelicans",0.4862526168876483,0.5576413119330077,0.09792227779915352,0.06317224595653216
"Dallas Mavericks","Minnesota Timberwolves","Fri, 15 Dec 2023 01:30:00 GMT","Regular Season",0.11073821136662376,-0.004059315962524179,0.0029884561611777105,-0.012051173467072268,0.008747042083122311,"Dallas Mavericks",0.4810281517747858,0.5624235006119951,0.0945804362320221,0.12856755859272595,"Minnesota Timberwolves",0.48508746773731,0.5594350444508174,0.10663160969909437,0.11982051650960364
"Sacramento Kings","Oklahoma City Thunder","Fri, 15 Dec 2023 03:00:00 GMT","Regular Season",0.020173785469851824,-0.02217827262134614,-0.017583784154041382,0.005418544279433418,-0.09317852010299743,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932
"Denver Nuggets","Brooklyn Nets","Fri, 15 Dec 2023 02:00:00 GMT","Regular Season",-0.16934036610861614,0.04035671587163281,0.03130273486592827,-0.005991100550495523,-0.8626053786909031,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454,"Brooklyn Nets",0.4555905296291228,0.5304502531818804,0.09860675039246468,0.9994003157161376
"Los Angeles Clippers","Golden State Warriors","Fri, 15 Dec 2023 03:30:00 GMT","Regular Season",0.12821735277491197,0.012160418166711595,0.004453139358397418,-0.007826189800359554,0.047418895127165794,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938
"Miami Heat","Chicago Bulls","Fri, 15 Dec 2023 00:30:00 GMT","Regular Season",0.08151906554044885,-0.004709121031213681,0.00395261748944753,0.0014094024915747017,0.05254786643040128,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015
"Portland Trail Blazers","Utah Jazz","Fri, 15 Dec 2023 03:00:00 GMT","Regular Season",-0.039748645070078026,-0.028411295268282788,-0.036489251891644536,0.0019993449601552332,-0.06724713357729506,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306
"Boston Celtics","Cleveland Cavaliers","Fri, 15 Dec 2023 00:30:00 GMT","Regular Season",0.12310554919784156,0.00703029783942255,0.021209002098262153,-0.012923085261740297,-0.0016211099205645646,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588,"Cleveland Cavaliers",0.47985450475657526,0.5570089535534415,0.10193185127657509,0.12109819596175045
"San Antonio Spurs","Los Angeles Lakers","Sat, 16 Dec 2023 00:30:00 GMT","Regular Season",0.2571171368054068,-0.03653982583748466,-0.034395440122864884,0.010610447944527937,0.9129041180423078,"San Antonio Spurs",0.4623453469607316,0.5320064550833782,0.11224585402417314,0.9830794032250477,"Los Angeles Lakers",0.49888517279821626,0.5664018952062431,0.1016354060796452,0.07017528518273994
"Memphis Grizzlies","Houston Rockets","Sat, 16 Dec 2023 01:00:00 GMT","Regular Season",-0.08325126265465543,-0.024183748984999975,-0.02003289721941448,0.020056633910975355,-0.059810336889231985,"Memphis Grizzlies",0.43499308437067774,0.5090594744121715,0.11566312865787125,0.9479247690546315,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635
"Washington Wizards","Indiana Pacers","Sat, 16 Dec 2023 00:00:00 GMT","Regular Season",0.21655986591603849,-0.037131431894666334,-0.04059512877457394,0.012367530135501514,0.8404638494752956,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325
"Philadelphia 76ers","Detroit Pistons","Sat, 16 Dec 2023 00:00:00 GMT","Regular Season",-0.1514008214813093,0.0013691510730815537,0.00646668906810588,-0.028009093910381463,-0.8937900663936469,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368
"Boston Celtics","Orlando Magic","Sat, 16 Dec 2023 00:30:00 GMT","Regular Season",0.16770157246841488,0.010167355053600557,0.03625187344417269,-0.022343652543901638,0.05265930782712805,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588,"Orlando Magic",0.47671744754239725,0.541966082207531,0.11135241855873643,0.06681777821405784
"Toronto Raptors","Atlanta Hawks","Sat, 16 Dec 2023 00:30:00 GMT","Regular Season",0.3137735318111041,0.006033065946239813,-0.0037285835778309018,0.005674542363058727,0.9851972327139678,"Toronto Raptors",0.4711799891245242,0.5352093529091898,0.10414301929625426,0.9974363082839288,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087
"Phoenix Suns","New York Knicks","Sat, 16 Dec 2023 03:00:00 GMT","Regular Season",0.04163038731992763,0.027087252064386502,0.024766357500773717,0.011039723164143173,-0.1242763584254527,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246
"Charlotte Hornets","New Orleans Pelicans","Sat, 16 Dec 2023 00:00:00 GMT","Regular Season",0.26129690759642,-0.02627785171170549,-0.028340877333260073,0.009512403931906707,0.9122003023551537,"Charlotte Hornets",0.4599747651759428,0.5293004345997476,0.10743468173106023,0.9753725483116858,"New Orleans Pelicans",0.4862526168876483,0.5576413119330077,0.09792227779915352,0.06317224595653216
"Denver Nuggets","Oklahoma City Thunder","Sun, 17 Dec 2023 02:00:00 GMT","Regular Season",0.0715016430776989,-0.0028239177979882957,-0.011431064382557254,0.0009678796227703679,0.02023068222040522,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932
"Portland Trail Blazers","Dallas Mavericks","Sun, 17 Dec 2023 02:00:00 GMT","Regular Season",0.18078905453569571,-0.04233864660893483,-0.05990854683276725,0.024885907006304164,0.8115867983253096,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355,"Dallas Mavericks",0.4810281517747858,0.5624235006119951,0.0945804362320221,0.12856755859272595
"Charlotte Hornets","Philadelphia 76ers","Sun, 17 Dec 2023 00:00:00 GMT","Regular Season",0.23831286203631274,-0.004354794229322501,-0.002687015952700933,0.018588527884906378,0.8925696368119648,"Charlotte Hornets",0.4599747651759428,0.5293004345997476,0.10743468173106023,0.9753725483116858,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106
"Golden State Warriors","Brooklyn Nets","Sun, 17 Dec 2023 01:30:00 GMT","Regular Season",-0.24303608921498376,0.02085344162453706,0.02657662996957022,0.007552772741228203,-0.9893587822244186,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938,"Brooklyn Nets",0.4555905296291228,0.5304502531818804,0.09860675039246468,0.9994003157161376
"Minnesota Timberwolves","Indiana Pacers","Sun, 17 Dec 2023 01:00:00 GMT","Regular Season",0.009744473552702138,-0.022216124840660767,-0.019062126229535292,0.015002135247869308,-0.03906418776155961,"Minnesota Timberwolves",0.48508746773731,0.5594350444508174,0.10663160969909437,0.11982051650960364,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325
"Miami Heat","Chicago Bulls","Sun, 17 Dec 2023 01:00:00 GMT","Regular Season",0.08151906554044885,-0.004709121031213681,0.00395261748944753,0.0014094024915747017,0.05254786643040128,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015
"Milwaukee Bucks","Detroit Pistons","Sat, 16 Dec 2023 23:00:00 GMT","Regular Season",-0.14476674480761975,0.024501702442134232,0.0420598392321081,-0.02129885536338902,-0.904237087620364,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368
"Sacramento Kings","Utah Jazz","Sun, 17 Dec 2023 03:00:00 GMT","Regular Season",-0.18265617848142734,0.009492090243263973,0.01659606260545221,-0.020400683779538825,-0.9840157557934986,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306
"Cleveland Cavaliers","Atlanta Hawks","Sun, 17 Dec 2023 00:30:00 GMT","Regular Season",0.11469282508282153,0.014707581578290885,0.01807101706642078,0.003463374343379552,0.10885912039178935,"Cleveland Cavaliers",0.47985450475657526,0.5570089535534415,0.10193185127657509,0.12109819596175045,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087
